filename,title,word_count,photo_links,thumbnail_link,author,community_members,category,header_complete,footer_complete,sidebar_complete,ad_in_sidebar,ad_in_article_body,template_type,comment_count,view_count,tags,meta_description,publish_date,completeness_score,is_enhanced_format,has_media_folder,media_folder_path,has_figure_captions,has_newsletter_signup,has_mobile_sticky_ad,has_sticky_sidebar,has_article_layout_class,has_inline_responsive_css,comment_avatars_real,enhanced_format_score,enhanced_article_path,has_alt_text_all_images,has_proper_heading_hierarchy,has_descriptive_link_text,has_form_labels,has_skip_nav_link,has_focus_indicators,has_aria_labels,color_contrast_passes,is_keyboard_navigable,accessibility_score
post-homes-real-stories.html,When Bill Brought Tomatoes,817,images/articles/cafe-farm-table.webp|images/ads/silk-homes-banner.webp|images/ads/silk-cafe-banner.webp|images/ads/silk-homes-banner.webp,images/articles/cafe-farm-table.webp,Elena Martinez,Elena Martinez|Kevin Lee,CAFE,True,True,True,True,False,full,11,2634,CAFE|FARM TO TABLE|SUSTAINABILITY,"Explore the farm-to-table philosophy, local partnerships with farmers, and the journey of fresh ingredients at SILK Cafe.","8:30 AM, Dec 17",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-seasonal-recipes.html,Winter Comfort: Hearty Recipes Using Preserved Summer Bounty,824,images/articles/seasonal-recipes.webp|images/ads/silk-cafe-banner.webp|images/ads/silk-cafe-banner.webp|images/ads/silk-homes-banner.webp,images/articles/seasonal-recipes.webp,Emma Clarke,Bill Henderson|Emma Clarke|Jesse Martinez|Marcus Webb|Maya Chen|Rachel Kim|Sarah Mitchell|Tom Richardson,CAFE,True,True,True,True,True,full,14,1847,RECIPES|CANNING|SEASONAL|WINTER,"When December cold settles in, summer's garden feels impossibly distant. But open your pantry, and there it is—jars of canned tomatoes, pickled peppers, dried herbs—waiting to bring warmth to winter tables.","2:30 PM, Dec 6",100,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-year-review-2025.html,Looking Back on Twelve Months Together,1193,images/articles/year-review-2025.webp,images/articles/year-review-2025.webp,Emma Clarke,Bill Henderson|Emma Clarke|Sarah Mitchell,COMMUNITY,True,True,True,True,True,full,18,2845,COMMUNITY|REFLECTIONS|YEAR IN REVIEW,"Community members from Ravenswood, Parkersburg, and Marietta share their honest reflections on a year of small moments, unexpected connections, and learning to live together.","7:30 PM, Dec 22",100,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-silk-values.html,What Strength Means on a Tuesday,715,images/articles/silk-values-morning.webp,images/articles/silk-values-morning.webp,Maya Chen,Bill Henderson|Emma Clarke|Maya Chen|Rosa Delgado|Sarah Mitchell,COMMUNITY,True,True,True,True,True,full,5,2891,SILK VALUES|INTENTIONAL LIVING|COMMUNITY,"Maya discovers what Strength, Integrity, Love, and Knowledge really mean—not as grand principles, but as daily choices in a Victorian cottage in Appalachia.","7:15 AM, Dec 12",93,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-winter-solstice.html,Candles in the Windows,812,images/articles/winter-solstice.webp|images/articles/morning-practice-parlor.webp,images/articles/winter-solstice.webp,Sarah Mitchell,Bill Henderson|Elena Martinez|Emma Clarke|Jordan Hayes|Maya Chen|Rachel Kim|Sarah Mitchell|Tom Richardson,GENERAL,True,True,True,True,True,full,7,2500,WINTER SOLSTICE|COMMUNITY|RITUAL|RAVENSWOOD,The winter solstice celebration nobody planned—just candles in old windows and a community holding quiet together.,"7:00 PM, Dec 21, 2025",98,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-valley-calendar.html,The Calendar Nobody Asked For,798,images/articles/valley-calendar.webp|images/articles/morning-practice-parlor.webp,images/articles/valley-calendar.webp,Jordan Hayes,Bill Henderson|Emma Clarke|Jesse Martinez|Jordan Hayes|Maya Chen|Omar Hassan|Rachel Kim|Sarah Mitchell|Tom Richardson,GENERAL,True,True,True,True,True,full,8,2500,COMMUNITY|TECHNOLOGY|CONNECTION|INNOVATION,"Jordan made a community calendar to solve a problem nobody knew they had. Turns out, we needed it more than we thought.","10:00 AM, Dec 10, 2025",93,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-tiny-house.html,200 Square Feet in Rachel's Backyard,1426,images/articles/home-tiny-house.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-cafe-banner.webp,images/articles/home-tiny-house.webp,Rachel Kim,Emma Clarke|Rachel Kim,HOMES,True,True,True,True,False,full,16,2341,TINY HOUSE|MINIMALISM|DIY,"Rachel built a tiny house in her Victorian cottage's backyard thinking she'd save money. She learned about city permits, winter plumbing, and what you actually need when you can only keep what fits.","11:15 AM, Dec 20",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-restoration.html,Breathing New Life: The Craft of Restoring 130-Year-Old Porches,1162,images/articles/home-restoration.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/home-restoration.webp,Nathan Cross,Bill Henderson|Bob Harrison|Emma Clarke|Marcus Webb|Nathan Cross|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,True,True,full,12,2847,HISTORIC RESTORATION|VICTORIAN COTTAGES|CRAFTSMANSHIP|PRESERVATION,Nathan Cross shares the philosophy behind thoughtful restoration of 130-year-old porches at SILK Homes Ravenswood cottages—honoring original craftsmanship while preserving history.,"9:30 AM, Dec 15",100,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-intentional-home.html,Designing an Intentional Home,514,images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/samples/690x450/homes-intentional.webp,Sophia Laurent,,HOMES,True,True,True,True,True,full,41,4231,HOMES|INTENTIONAL DESIGN|INTERIOR DESIGN|SUSTAINABLE LIVING,An intentional home isn't about perfection or aesthetics—it's about creating a space that supports who you want to be. Local designers share principle,"10:45 AM, Dec 10",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-travel-nurse.html,Finding Home on the Road: A Travel Nurse's SILK Story,922,images/articles/travel-nurse.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/travel-nurse.webp,Elena Martinez,Bill Henderson|Elena Martinez|Emma Clarke|Maya Chen|Rachel Kim|Sarah Mitchell|Terri Washington,HOMES,True,True,True,True,True,full,14,4892,TRAVEL NURSING|HEALTHCARE|COMMUNITY|SILK HOMES,"For three years, Elena lived out of a suitcase as a travel nurse—helping people heal while slowly coming apart herself. Then she found SILK Homes in Ravenswood, and everything changed.","5:30 PM, Dec 11",100,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-victory-gardens.html,Hands in the Soil: How Victory Gardens Connect Us,527,images/articles/victory-gardens.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/victory-gardens.webp,Sarah Mitchell,Bill Henderson|Deb Morrison|Emma Clarke|Maya Chen|Rachel Kim|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,False,True,full,12,2134,GARDENING|COMMUNITY|VICTORY GARDENS|SELF-SUFFICIENCY,"From seed to table, our community gardens teach us patience, gratitude, and the joy of shared harvests at SILK Homes.","December 18, 2025",85,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-home-sustainable-living.html,Learning to Live Lighter: One Old House at a Time,797,images/articles/home-sustainable-living.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-cafe-banner.webp,images/articles/home-sustainable-living.webp,Jesse Martinez,Bill Henderson|Jesse Martinez|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,False,True,full,15,2674,SUSTAINABILITY|GREEN LIVING|ECO-FRIENDLY,"One SILK Homes resident's honest journey learning to live sustainably in a drafty 1890s Victorian cottage—composting disasters, window struggles, and neighbors who became teachers.","10:30 AM, Dec 17",85,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-intentional-living.html,Learning to Share Space (and Myself),860,images/articles/homes-intentional-living.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/homes-intentional-living.webp,Rachel Kim,Maya Chen|Rachel Kim,HOMES,True,True,True,True,True,full,12,2892,CO-HOUSING|INTENTIONAL LIVING|BOUNDARIES,Rachel's first six months in SILK Homes co-housing taught her that intentional living is less about philosophy and more about learning when to close your door.,"4:30 PM, Dec 15",100,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-ravenswood.html,Life in Our 1890s Cottages Along the Ohio River,432,images/articles/ravenswood-cottages.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/ravenswood-cottages.webp,Bill Henderson,Bill Henderson|Emma Clarke|Jesse Martinez|Maya Chen|Rachel Kim|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,True,False,full,12,4521,RAVENSWOOD|VICTORIAN COTTAGES|OHIO RIVER|INTENTIONAL LIVING,"A portrait of life in Ravenswood, WV—where 1890s Victorian cottages along the Ohio River house a community learning what intentional living actually looks like.","2:30 PM, Dec 9",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-ravenswood-template.html,Life in Ravenswood: A Community Portrait,569,images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-cafe-banner.webp,images/samples/690x450/homes-community.webp,Ben Okafor,Ben Okafor,HOMES,True,True,True,True,False,full,35,4521,COMMUNITY|RAVENSWOOD|CO-HOUSING,"Discover life in Ravenswood, WV, where Victorian cottages along the Ohio River house a vibrant community of intentional living.","4:30 PM, Dec 8",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-intentional-living.html,Rooted in Community: How SILK Homes Creates Spaces for Intentional Living,957,images/articles/intentional-living.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/intentional-living.webp,Tom Richardson,Bill Henderson|Emma Clarke|Maya Chen|Rachel Kim|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,False,True,full,12,1847,INTENTIONAL LIVING|CO-HOUSING|COMMUNITY|VICTORIAN HOMES,Discover how SILK Homes transforms historic properties into sanctuaries for those seeking a more purposeful way of life through community and shared values.,"December 21, 2025",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-home-community-garden.html,Seeds of Connection: Our Community Garden Story,589,images/articles/home-community-garden.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/home-community-garden.webp,Emma Clarke,Bill Henderson|Emma Clarke|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,True,False,full,22,2891,GARDENING|COMMUNITY|CONNECTION,"Discover how community gardens cultivate more than vegetables—they grow friendships, knowledge, and a deeper connection to the earth and each other.","3:45 PM, Dec 15",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-sustainable-tips.html,Small Changes Bill Made That Actually Stuck,935,images/articles/homes-bill-changes.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/homes-bill-changes.webp,Bill Henderson,Bill Henderson|Sarah Mitchell,HOMES,True,True,True,True,False,full,8,1892,SUSTAINABLE LIVING|PRACTICAL TIPS|OLD HOUSES,"Bill shares the tiny adjustments he made to his 1890s cottage - not grand renovations, just small habits that added up. Some failed. Some stuck. All taught him something.","7:45 AM, Dec 18",93,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-sustainable-design.html,Small Fixes That Made an Old House Work,612,images/articles/homes-sustainable-design.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/homes-sustainable-design.webp,Annie Walsh,Annie Walsh,HOMES,True,True,True,True,True,full,16,3245,SUSTAINABLE DESIGN|VICTORIAN HOMES|DIY,Annie's 1885 Marietta cottage taught her that sustainable design isn't about grand renovations—it's about understanding what the house wants to do and working with it.,"11:15 AM, Dec 14",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-community-stories.html,Small Moments That Build a Life Together,1128,images/articles/homes-community-stories.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp,images/articles/homes-community-stories.webp,Emma Clarke,Annie Walsh|Elena Martinez|Emma Clarke|Jacob Torres|Sarah Mitchell,HOMES,True,True,True,True,False,full,21,3487,COMMUNITY|CO-HOUSING|STORIES,"A collection of small, ordinary moments from SILK Homes co-housing that add up to something bigger than any single story could tell.","9:45 AM, Dec 12",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-home-community-gathering.html,Sunday Evening on Bill's Porch,859,images/articles/home-community-gathering.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/home-community-gathering.webp,Emma Clarke,Bill Henderson|Emma Clarke|Marcus Webb|Rosa Delgado|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,False,True,full,18,3156,CO-HOUSING|COMMUNITY|INTENTIONAL LIVING,Explore the transformative power of co-housing communities and discover how shared living creates deeper connections and purposeful lives.,"8:00 AM, Dec 19",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-sacred-spaces.html,The Butler's Pantry Meditation,1010,images/articles/homes-sacred-spaces.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/homes-sacred-spaces.webp,Jacob Torres,Emma Clarke|Jacob Torres,HOMES,True,True,True,True,False,full,14,2567,MEDITATION|SACRED SPACES|MINDFULNESS,Jacob found his meditation practice in the most unlikely place—a three-by-five-foot butler's pantry that nobody else wanted.,"3:20 PM, Dec 13",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-garden-seasons.html,The Garden That Grew Through Generations,1808,images/homepage/hp-homes-garden-seasons-330.webp|images/ads/silk-homes-banner.webp|images/articles/homes-radiator-patience.png|images/ads/silk-homes-banner.webp|images/ads/silk-cafe-banner.webp,images/homepage/hp-homes-garden-seasons-330.webp,Annie Walsh,Annie Walsh|Bob Harrison|Emma Clarke|Helen Harrison|Maya Chen|Rosa Delgado|Tom Richardson,HOMES,True,True,True,True,False,full,12,2347,HISTORIC GARDENS|VICTORIAN COTTAGES|COMMUNITY CARE|GENERATIONS,"On a Wednesday morning in late April, I watched Rosa Delgado stake her tomatoes the same way her grandmother taught her in 1968, while Bob Harrison rebuilt his porch steps one board at a time, and Helen discovered wallpaper that's been hidden for seventy years.","8:15 AM, Apr 24",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-downsizing-grace.html,The Grace of Downsizing,1638,images/homepage/hp-homes-downsizing-330.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-cafe-banner.webp,images/homepage/hp-homes-downsizing-330.webp,Sam Rivera,Bill Henderson|Jesse Martinez|Rachel Kim|Sam Rivera|Tom Richardson,HOMES,True,True,True,True,False,full,8,1247,DOWNSIZING|COMMUNITY|INTENTIONAL LIVING,"Sam Rivera reflects on downsizing into a smaller Victorian cottage, Daniel Kim carves out a home office, and Barb Wright hosts the neighborhood.","3:15 PM, Dec 21",93,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-tour.html,The House That Taught Me How to Share,857,images/articles/homes-tour.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-cafe-banner.webp,images/articles/homes-tour.webp,Emma Clarke,Annie Walsh|Bill Henderson|Emma Clarke|Jordan Hayes|Maya Chen|Rachel Kim|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,True,True,full,14,2847,HOMES|CO-HOUSING|COMMUNITY LIVING|INTENTIONAL LIVING,"Emma moved into the Ravenswood co-housing thinking she'd have a private room and share a kitchen. She got that, plus an education in what home actually means.","3:00 PM, Dec 16",100,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-neighbors.html,The People on Annie's Street,1583,images/articles/home-neighbors.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-cafe-banner.webp,images/articles/home-neighbors.webp,Annie Walsh,Annie Walsh|Emma Clarke|Tom Richardson,HOMES,True,True,True,True,False,full,19,2567,COMMUNITY|NEIGHBORS|SMALL TOWN,"Annie moved to Ravenswood knowing nobody. Six months later, she knows which neighbor grows the best tomatoes, who has jumper cables, and whose dog steals shoes. This is how strangers became neighbors.","9:00 AM, Dec 21",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-gardens.html,The Plot That Almost Broke Maya,1378,images/articles/home-community-gardens.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-cafe-banner.webp,images/articles/home-community-gardens.webp,Maya Chen,Maya Chen|Tom Richardson,HOMES,True,True,True,True,False,full,12,1892,COMMUNITY GARDEN|URBAN GARDENING|INTENTIONAL LIVING,"Maya signed up for a community garden plot thinking she'd grow some tomatoes. Instead she learned about clay soil, hungry rabbits, and neighbors who show up when your zucchini gets out of control.","2:45 PM, Dec 20",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-intentional-qa.html,The Questions We Asked Each Other,808,images/articles/intentional-qa.webp|images/ads/silk-homes-banner.webp|images/articles/home-community-gathering.webp|images/articles/cafe-coffee-gathering.webp|images/articles/community-living-debate.webp|images/articles/ravenswood-cottages.webp|images/articles/community-living-debate.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/intentional-qa.webp,Emma Clarke,Bill Henderson|Emma Clarke|Iris Yamamoto|Jacob Torres|Maya Chen|Rachel Kim|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,True,True,full,7,2500,INTENTIONAL LIVING|COMMUNITY|Q&A|LATE NIGHT,A late-night conversation in Emma's kitchen turned into an accidental wisdom-sharing session about intentional living.,"5:30 PM, Dec 12, 2025",98,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-home-radiator-patience.html,The Radiator That Taught Me Patience,1254,images/articles/homes-radiator-patience.png|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/homes-radiator-patience.png,Sam Rivera,Bill Henderson|Emma Clarke|Iris Yamamoto|Jesse Martinez|Maya Chen|Peter Novak|Sam Rivera|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,True,False,full,8,1892,VICTORIAN LIVING|OLD HOUSES|PATIENCE,"My first winter in a 1890s Victorian cottage taught me that some lessons only come from radiators, high heating bills, and learning to work with a 130-year-old house instead of against it.","2:45 PM, Dec 20",93,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-radiator-whisperer.html,The Radiator Whisperer: Lessons from Old Houses,1973,images/homepage/hp-homes-radiator-whisperer-330.webp|images/ads/silk-homes-banner.webp|images/articles/homes-radiator-patience.png|images/articles/homes-intentional-living.png|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/homepage/hp-homes-radiator-whisperer-330.webp,Patricia Webb,Jesse Martinez|Ruth Goldstein|Sam Rivera|Tom Richardson,HOMES,True,True,True,True,True,full,12,2147,VICTORIAN LIVING|OLD HOUSES|COMMUNITY|MENTORSHIP,Michael Foster has spent 40 years learning the language of old houses. Three community members discover what it means when he shows up at your door with a flashlight and a story about your radiator.,"3:15 PM, Dec 21",100,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-homes-energy.html,The Winter Sam Learned About Radiators,1484,images/articles/home-winter-energy.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/home-winter-energy.webp,Sam Rivera,Sam Rivera|Tom Richardson,HOMES,True,True,True,True,False,full,14,2108,VICTORIAN LIVING|WINTER|OLD HOUSES,"Sam's first winter in the Parkersburg cottage came with a $340 gas bill, radiators that clanked at 3am, and a crash course in how Victorian houses handle cold. This is what they learned.","4:30 PM, Dec 20",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-thrift-finds.html,Thrift Find of the Month: A 1940s Kitchen Table Reborn,729,images/articles/thrift-finds.webp|images/ads/silk-homes-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/articles/thrift-finds.webp,Emma Richards,Bill Henderson|Bob Harrison|Emma Clarke|Helen Harrison|Jesse Martinez|Maya Chen|Nathan Cross|Peter Novak|Rachel Kim|Rosa Delgado|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,True,True,full,12,1847,THRIFT STORE|VINTAGE FURNITURE|RESTORATION|DIY|RESOURCEFULNESS,"Emma Richards discovers a 1940s kitchen table at Goodwill for $35 and learns that resourcefulness isn't just a slogan—it's a practice that connects us to history, skill, and the material world.","3:15 PM, Dec 8",95,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-community-debate.html,Thursday Night on Maya's Couch,883,images/articles/community-living-debate.webp|images/avatars/bill-henderson.webp|images/avatars/maya-chen.webp|images/avatars/emma-clarke.webp|images/avatars/rosa-delgado.webp|images/avatars/tom-richardson.webp|images/articles/community-kitchen.webp|images/articles/community-potluck.webp|images/articles/ravenswood-community.webp|images/articles/sarah-innkeeper.webp|images/articles/farm-table.webp|images/articles/yoga-morning.webp|images/articles/digital-wellness.webp,images/articles/community-living-debate.webp,Rachel Kim,Bill Henderson|Emma Clarke|Maya Chen|Rachel Kim|Rosa Delgado|Tom Richardson,HOMES,True,True,True,True,True,full,27,4892,COMMUNITY|CO-HOUSING|INTENTIONAL LIVING,"Should community living be the new normal? Neighbors gather to discuss privacy, connection, and what it means to share space.","3:20 PM, Dec 14",100,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-meet-sarah.html,"Welcome, Sarah! Meet Our New Marietta Innkeeper",773,images/articles/sarah-portrait.webp|images/ads/silk-homes-banner.webp|images/avatars/bill-henderson.webp|images/avatars/emma-clarke.webp|images/avatars/rosa-delgado.webp|images/avatars/sarah-mitchell.webp|images/avatars/tom-richardson.webp|images/ads/silk-corp-banner.webp|images/ads/silk-homes-banner.webp,images/articles/sarah-portrait.webp,Sarah Mitchell,Bill Henderson|Emma Clarke|Rosa Delgado|Sarah Mitchell|Tom Richardson,HOMES,True,True,True,True,True,full,0,3200,INNKEEPER|MARIETTA|COMMUNITY|HOMESTEADING,"Meet Sarah Mitchell, the new innkeeper at SILK Homes Marietta property. From librarian to community cultivator, she's creating spaces where people can land softly.","9:00 AM, Dec 10, 2025",88,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-digital-wellness.html,Digital Wellness: Finding Balance in a Connected World,494,images/ads/silk-tech-banner.webp|images/ads/silk-homes-banner.webp|images/ads/silk-yoga-banner.webp,images/samples/690x450/tech-digital-wellness.webp,Omar Hassan,Bill Henderson|David Chen|Omar Hassan,TECH,True,True,True,False,True,full,40,3124,TECH|DIGITAL WELLNESS|MINDFULNESS|INTENTIONAL LIVING,"Technology promised to connect us. Instead, many feel more isolated than ever. Local tech workers share strategies for reclaiming attention, presence,","3:20 PM, Dec 5",85,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-tech-trend-debate.html,Saturday Morning Screen Talk,994,images/articles/tech-wellness-debate.webp,images/articles/tech-wellness-debate.webp,Jordan Hayes,Jordan Hayes,TECH,True,True,True,False,True,full,31,4123,TECH|DIGITAL WELLNESS|MINDFULNESS|SCREEN TIME,"Is digital wellness just a trend? Tom's porch debate about phones, presence, and what we're actually doing here.","5:45 PM, Dec 11",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-sustainable-tech.html,Technology for Good: Local Innovations,517,images/ads/silk-tech-banner.webp|images/ads/silk-yoga-banner.webp,images/samples/690x450/tech-sustainable.webp,Jordan Hayes,David Chen|Jordan Hayes|Omar Hassan,TECH,True,True,True,False,True,full,25,2687,TECH|LOCAL INNOVATION|SOCIAL IMPACT|COMMUNITY TECH,"While Silicon Valley chases unicorns and disruption, local technologists are building tools that actually improve lives: accessible healthcare, sustai","2:00 PM, Jan 8",85,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-tech-intentionality.html,The Community Calendar That Brought Us Together,1259,images/articles/tech-intentionality.webp,images/articles/tech-intentionality.webp,Annie Walsh,Annie Walsh|Maya Chen|Omar Hassan,TECH,True,True,True,False,True,full,16,1923,COMMUNITY|INNOVATION|INTENTIONAL TECH,How a simple shared calendar became the beating heart of neighborhood connection—proving that the best technology disappears into the background of human moments.,"5:00 PM, Dec 22",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-tech-modern-wellness.html,The Digital Sunset Ritual,1394,images/articles/tech-modern-wellness.webp,images/articles/tech-modern-wellness.webp,Rachel Kim,Kevin Lee|Marcus Webb|Omar Hassan|Rachel Kim,TECH,True,True,True,False,True,full,18,2134,DIGITAL WELLNESS|BOUNDARIES|INTENTIONAL LIVING,"How one community member created a daily ritual to reclaim evenings from digital overwhelm, using nothing more than a wooden box and Victorian-era wisdom.","2:15 PM, Dec 21",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-tech-sustainable.html,The Laptop That Wouldn't Die,1557,images/articles/tech-sustainable.webp,images/articles/tech-sustainable.webp,Sam Rivera,Kevin Lee|Maya Chen|Omar Hassan|Sam Rivera,TECH,True,True,True,False,True,full,21,2567,SUSTAINABILITY|REPAIR CULTURE|E-WASTE,"How a 2012 laptop and a stubborn refusal to participate in planned obsolescence became a statement about sustainability, community skill-sharing, and what we owe the planet.","1:30 PM, Dec 23",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-tech-digital-wellness.html,The Phantom Buzz: One Developer's Peace with Spotty Service,628,images/articles/tech-digital-wellness-porch.webp|images/ads/silk-tech-banner.webp|images/ads/silk-yoga-banner.webp|images/ads/silk-homes-banner.webp,images/articles/tech-digital-wellness-porch.webp,Jordan Hayes,Jordan Hayes|Omar Hassan|Tom Richardson,TECH,True,True,True,False,True,full,21,3456,TECH|DIGITAL WELLNESS|MINDFULNESS,A San Francisco developer moves to Ravenswood and discovers that spotty cell service isn't a problem—it's the solution to phone anxiety.,"2:30 PM, Dec 19",85,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
post-tech-wellness-app.html,When Your Phone Barely Works: Tech Choices in Low-Signal Appalachia,1058,images/articles/tech-wellness-app.webp|images/ads/silk-tech-banner.webp|images/ads/silk-cafe-banner.webp,images/articles/tech-wellness-app.webp,Maya Chen,Kevin Lee|Marcus Webb|Maya Chen|Omar Hassan,TECH,True,True,True,False,True,full,17,2765,TECH|WELLNESS|APPS,How does our community actually use technology when cell service is spotty and intentionality is everything?,"4:00 PM, Dec 17",90,False,False,,False,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,False,0
